customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0991-CUST9906,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,651.67,No
0992-CUST7290,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.29,245.69,Yes
0993-CUST4989,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),82.43,2968.72,No
0994-CUST1241,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.11,761.96,No
0995-CUST5274,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.62,745.42,No
0996-CUST3227,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.42,3329.72,Yes
0997-CUST8024,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,84.07,4796.44,No
0998-CUST7352,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.11,431.68,Yes
0999-CUST8655,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.48,4813.86,No
1000-CUST8414,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.06,744.32,Yes
1001-CUST7686,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.57,2920.91,Yes
1002-CUST9578,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),79.1,5124.41,No
1003-CUST6400,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.98,1730.24,Yes
1004-CUST2441,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.13,1533.15,Yes
1005-CUST9992,Male,0,Yes,No,32,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.07,2869.16,Yes
1006-CUST1606,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.22,5001.27,Yes
1007-CUST4109,Male,0,No,Yes,29,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,61.78,1769.85,No
1008-CUST1365,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.37,2377.28,Yes
1009-CUST8343,Female,1,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.48,6004.72,Yes
1010-CUST5041,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,57.89,2697.07,No
1011-CUST2124,Male,1,Yes,No,39,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),61.93,2414.72,No
1012-CUST8996,Female,0,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.11,4354.9,Yes
1013-CUST9682,Male,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.33,833.99,Yes
1014-CUST4644,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,559.53,No
1015-CUST5224,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.51,3048.77,No
1016-CUST3026,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),82.48,5120.84,No
1017-CUST1020,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.75,3273.2,Yes
1018-CUST9219,Female,0,No,No,47,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),60.9,2909.34,No
1019-CUST6018,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.28,4416.26,No
1020-CUST8071,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.48,240.95,Yes
1021-CUST2453,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),75.57,4182.18,No
1022-CUST6256,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.66,1147.44,No
1023-CUST7461,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.33,2084.25,No
1024-CUST5835,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,59.84,1625.42,No
1025-CUST6986,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.96,1038.22,No
1026-CUST2475,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.17,280.16,No
1027-CUST1935,Male,1,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.47,4664.11,Yes
1028-CUST9426,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.29,613.51,Yes
1029-CUST1034,Male,1,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.19,588.3,No
1030-CUST9530,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,87.15,2348.69,Yes
1031-CUST4525,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,87.9,3097.0,No
1032-CUST6978,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.15,188.5,No
1033-CUST8807,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,84.65,3905.06,No
1034-CUST1705,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.74,5284.43,Yes
1035-CUST5847,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.58,1083.59,Yes
1036-CUST5344,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),81.45,2510.77,Yes
1037-CUST6334,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,82.17,5458.09,No
1038-CUST8467,Male,0,No,No,56,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,64.66,3666.08,No
1039-CUST5530,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.43,4549.37,No
1040-CUST1238,Male,0,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,78.84,1176.98,No
1041-CUST5244,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,72.13,4377.67,No
1042-CUST3104,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,102.45,5689.17,Yes
1043-CUST4668,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,405.06,Yes
1044-CUST5631,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.08,1289.92,Yes
1045-CUST3162,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.22,2660.19,Yes
1046-CUST7474,Male,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.37,4655.03,No
1047-CUST5461,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,517.84,No
1048-CUST4565,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.54,5424.67,Yes
1049-CUST6368,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.54,1579.57,Yes
1050-CUST3933,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,62.57,1009.18,No
1051-CUST4108,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,102.51,1465.81,No
1052-CUST1464,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.33,4214.01,No
1053-CUST6340,Male,1,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),86.33,2651.45,Yes
1054-CUST3920,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.23,897.44,Yes
1055-CUST1810,Male,1,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.96,1435.04,Yes
1056-CUST6909,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1026.05,Yes
1057-CUST6978,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.59,1139.01,Yes
1058-CUST7629,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.07,598.38,No
1059-CUST1398,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.84,3.35,Yes
1060-CUST8700,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,48.19,1900.52,Yes
1061-CUST2075,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.0,3614.82,Yes
1062-CUST8598,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.45,2127.53,Yes
1063-CUST2862,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.08,2055.56,No
1064-CUST1885,Female,0,No,Yes,32,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,61.66,1959.53,No
1065-CUST6538,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),57.7,1836.5,Yes
1066-CUST3566,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.02,2270.29,No
1067-CUST2673,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),83.97,4953.63,Yes
1068-CUST6259,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.24,1801.92,No
1069-CUST7490,Male,1,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.58,4191.16,Yes
1070-CUST2691,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.44,776.11,No
1071-CUST5153,Female,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.13,1132.63,Yes
1072-CUST1657,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,95.42,1080.39,Yes
1073-CUST4256,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.08,2940.41,Yes
1074-CUST7321,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.21,3033.05,No
1075-CUST5054,Male,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,61.2,1396.12,Yes
1076-CUST6246,Female,1,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.53,689.81,Yes
1077-CUST7333,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.9,1717.27,Yes
1078-CUST3614,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.26,1047.93,Yes
1079-CUST1771,Male,0,No,No,52,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.53,2921.53,No
1080-CUST3574,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,68.1,4541.48,Yes
1081-CUST3196,Male,1,No,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),73.68,3892.53,Yes
1082-CUST8933,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.35,2414.48,No
1083-CUST7357,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.94,2399.23,Yes
1084-CUST5715,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),92.38,4562.87,No
1085-CUST2997,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.13,14.5,Yes
1086-CUST3082,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.42,2492.25,Yes
1087-CUST9963,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,48.18,2442.55,No
1088-CUST7363,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.42,4238.92,Yes
1089-CUST2163,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.33,1390.03,Yes
1090-CUST7941,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.55,4783.44,Yes
1091-CUST7408,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),89.36,1953.16,Yes
1092-CUST5882,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,88.77,3225.68,Yes
1093-CUST6056,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),87.78,3521.02,Yes
1094-CUST4693,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.25,4281.66,No
1095-CUST6676,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,64.14,3084.57,Yes
1096-CUST1772,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.54,2251.45,Yes
1097-CUST1723,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.44,418.79,Yes
1098-CUST2218,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),86.17,5581.31,Yes
1099-CUST1705,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.5,1884.34,Yes
1100-CUST5537,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,673.59,No
1101-CUST1610,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.56,2078.45,No
1102-CUST6054,Female,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),52.09,1430.56,No
1103-CUST8975,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,70.86,4591.81,No
1104-CUST5046,Female,0,No,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),67.47,4018.56,No
1105-CUST9036,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.43,4187.41,No
1106-CUST8531,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,86.17,5845.44,Yes
1107-CUST8314,Female,0,No,Yes,42,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.69,2700.94,No
1108-CUST9362,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.0,1565.57,No
1109-CUST8880,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.74,97.7,No
1110-CUST8122,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.42,1131.64,Yes
1111-CUST3399,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.68,2410.5,No
1112-CUST5955,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.53,6496.5,Yes
1113-CUST2374,Male,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.41,444.58,Yes
1114-CUST2596,Male,0,Yes,No,34,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.54,2749.61,Yes
1115-CUST7284,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,588.42,No
1116-CUST1745,Male,0,Yes,No,30,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.58,1837.81,No
1117-CUST6484,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.69,1447.03,No
1118-CUST9934,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),86.2,5754.05,No
1119-CUST4520,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,76.67,1786.96,Yes
1120-CUST4422,Female,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.54,2293.91,Yes
1121-CUST4155,Male,1,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.04,4591.67,No
1122-CUST3723,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.79,3183.38,Yes
1123-CUST5268,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),76.54,1194.14,No
1124-CUST7025,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.19,1438.42,No
1125-CUST7061,Female,1,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),79.32,3750.93,No
1126-CUST5240,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.59,2924.03,Yes
1127-CUST4522,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.3,2082.93,Yes
1128-CUST2171,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.2,3522.63,Yes
1129-CUST7269,Female,0,No,No,46,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),85.82,3921.1,Yes
1130-CUST7029,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.26,1440.95,Yes
1131-CUST3722,Female,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.65,2589.51,No
1132-CUST8633,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.6,3210.82,Yes
1133-CUST9874,Male,0,No,Yes,16,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),61.14,979.22,No
1134-CUST8242,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),51.54,2111.04,No
1135-CUST2509,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.99,2493.12,Yes
1136-CUST8935,Male,1,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),90.25,6194.95,No
1137-CUST3263,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,64.2,1000.84,No
1138-CUST7886,Female,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.75,1228.81,Yes
